,time,ndvi
0,1984-05-18 18:13:47.194000000,0.3647944334521072
1,1984-06-03 18:14:10.438000000,0.2676396043393136
2,1984-07-05 18:14:37.630000000,0.22480914224899837
3,1984-09-07 18:16:09.720000000,0.21960594176038345
4,1984-09-23 18:16:11.544000000,0.21602698081394464
5,1984-10-25 18:16:05.955000000,0.21917198264023302
6,1985-04-03 18:16:26.135000000,0.4959000930715222
7,1985-04-19 18:16:20.940000000,0.5307641065215642
8,1985-05-05 18:16:12.968000000,0.4510979914526297
9,1985-05-21 18:16:11.740000000,0.3620620339880453
10,1985-07-24 18:15:56.102000000,0.22979000521369586
11,1985-10-12 18:15:03.953000000,0.19512250976495882
12,1985-10-28 18:14:51.889000000,0.19368117039504973
13,1986-02-01 18:13:04.802000000,0.48700012447987134
14,1986-03-21 18:12:01.701000000,0.5341346812098605
15,1986-05-08 18:10:55.518000000,0.5144794940536135
16,1986-05-24 18:10:28.979000000,0.3403812011437783
17,1986-06-09 18:10:00.086000000,0.28054157120642087
18,1986-06-25 18:09:29.447000000,0.23104057572793382
19,1986-07-11 18:08:57.372000000,0.2205100360128171
20,1986-08-12 18:07:49.090000000,0.2094654186116532
21,1986-08-28 18:07:12.819000000,0.19783534118259852
22,1986-09-13 18:06:40.394000000,0.1934648368875533
23,1986-09-29 18:06:10.585000000,0.17984635752755634
24,1986-10-15 18:05:39.201000000,0.16587716353225468
25,1986-10-31 18:05:05.539000000,0.17973431937530363
26,1987-01-19 18:05:54.717000000,0.20161874045995912
27,1987-02-04 18:06:27.125000000,0.29096022302723096
28,1987-02-20 18:07:05.225000000,0.3746154317672392
29,1987-04-09 18:08:50.194000000,0.5758480666280156
30,1987-05-11 18:09:47.748000000,0.3450495958633907
31,1987-06-12 18:10:35.182000000,0.23826599746017066
32,1987-07-14 18:11:13.977000000,0.2111770274323159
33,1987-07-30 18:11:39.145000000,0.22125475789881702
34,1987-08-15 18:12:08.106000000,0.2099556814379406
35,1987-08-31 18:12:34.272000000,0.18646269212378275
36,1987-09-16 18:12:57.645000000,0.18528004374596685
37,1987-10-02 18:13:18.249000000,0.18196627527099532
38,1987-10-18 18:13:35.355000000,0.17505500668865662
39,1988-03-26 18:16:06.192000000,0.49746355652558055
40,1988-04-11 18:16:10.615000064,0.38649347396241635
41,1988-05-13 18:16:26.614000000,0.27033076002931966
42,1988-06-30 18:16:43.987000064,0.18885117980494548
43,1988-07-16 18:16:47.028999936,0.17621545980322392
44,1988-08-01 18:16:49.072000000,0.17440384664841693
45,1988-09-02 18:16:52.070000000,0.1646518726663368
46,1988-10-20 18:16:36.683000064,0.17454761051805925
47,1988-11-05 18:16:41.827000064,0.18563976231041135
48,1988-12-07 18:16:32.232999936,0.30300064140922106
49,1989-01-24 18:16:01.212999936,0.45088539988628806
50,1989-05-16 18:14:33.114000000,0.24332624976845732
51,1989-06-01 18:14:21.204000000,0.21889817303595627
52,1989-06-17 18:13:55.088999936,0.208433383881065
53,1989-07-03 18:13:42.062000000,0.19527034116840586
54,1989-07-19 18:13:21.383000064,0.17606350359602435
55,1989-08-04 18:13:02.104999936,0.16473149953738475
56,1989-09-05 18:12:19.312999936,0.17588086074631215
57,1989-09-21 18:11:47.775000064,0.16790883075709437
58,1989-10-07 18:11:36.946000000,0.20338772233012775
59,1989-11-08 18:10:35.644999936,0.27812486954125226
60,1989-12-10 18:09:39.986000000,0.4399222641890513
61,1990-01-27 18:08:09.672000000,0.4789325332204555
62,1990-02-12 18:07:39.579000064,0.4987644844467545
63,1990-05-03 18:06:11.283000064,0.2870127409603883
64,1990-06-04 18:06:15.452000000,0.22331430791287923
65,1990-06-20 18:06:14.262000000,0.22378515563121276
66,1990-08-07 18:06:04.232999936,0.1921505996235411
67,1990-08-23 18:05:58.392999936,0.18722630452308586
68,1990-09-08 18:05:54.224000000,0.1954414143136978
69,1990-10-10 18:05:41.000999936,0.18332449852866234
70,1990-10-26 18:05:34.999000064,0.18377394990430682
71,1991-04-04 18:07:44.386000000,0.6150807118290058
72,1991-05-06 18:08:23.499000064,0.5243752412345338
73,1991-06-07 18:08:52.234000000,0.25457927642839123
74,1991-07-25 18:09:31.964000000,0.21744385828439616
75,1991-08-10 18:09:35.744999936,0.21678513524579246
76,1991-09-27 18:10:00.680999936,0.19169413144533576
77,1991-10-13 18:10:11.648999936,0.18905180981832653
78,1991-11-14 18:10:16.334000000,0.34014575913505246
79,1991-11-30 18:10:29.076000000,0.3950058249117795
80,1992-01-01 18:10:21.136999936,0.28637786367091356
81,1992-04-06 18:10:05.524000000,0.628474039427843
82,1992-04-22 18:09:57.210000000,0.5418995405000399
83,1992-05-08 18:09:48.904000000,0.34855127537189257
84,1992-05-24 18:09:40.192000000,0.24591769737798316
85,1992-06-09 18:09:31.100000000,0.2353616409396605
86,1992-09-13 18:08:12.100000000,0.17808821876585834
87,1992-10-15 18:07:34.122000000,0.16342047385448757
88,1992-12-18 18:07:25.103000064,0.28433749344217857
89,1993-01-03 18:07:34.540999936,0.32151425003915984
90,1993-02-04 18:07:56.348000000,0.36796048594047537
91,1993-03-08 18:08:13.179000064,0.2122785625320749
92,1993-06-12 18:08:36.078000000,0.35677087497419807
93,1993-06-28 18:08:30.347000064,0.3040747215439701
94,1993-07-14 18:08:29.122000000,0.27346388380282377
95,1993-07-30 18:08:28.120999936,0.2621458752529735
96,1993-09-16 18:08:24.004999936,0.23047787562007538
97,1993-10-18 18:08:14.370000000,0.20723520365938752
98,1993-11-03 18:08:08.738000000,0.17826342693063477
99,1993-11-19 18:07:59.712999936,0.19798773200153544
100,1993-12-05 18:07:57.340999936,0.24645442794263622
101,1994-01-06 18:07:35.896000000,0.33122676191652234
102,1994-03-27 18:06:30.308000000,0.5349622736583659
103,1994-04-28 18:05:54.203000064,0.47333919620319476
104,1994-05-14 18:05:35.724000000,0.4373165149179684
105,1994-07-01 18:04:35.467000064,0.23936735597986683
106,1994-07-17 18:04:09.906000000,0.2180845613657055
107,1994-08-02 18:03:41.970000000,0.217822004853811
108,1994-08-18 18:03:18.852000000,0.2093435740544792
109,1994-09-03 18:02:55.051000064,0.20899946705554148
110,1994-09-19 18:02:29.700999936,0.18751261728005242
111,1994-10-21 18:01:31.872000000,0.2035120435238195
112,1994-11-22 18:00:24.024999936,0.28211963601558504
113,1995-03-30 17:55:40.220000000,0.6060430856888038
114,1995-07-04 17:51:23.740000000,0.3138149842672762
115,1995-08-21 17:49:11.864999936,0.15161571628961323
116,1995-09-06 17:48:26.336000000,0.2690378559428817
117,1995-10-24 17:45:55.738000000,0.2169354931529912
118,1995-11-25 17:45:51.974000000,0.19934715271663603
119,1996-05-03 17:56:29.564000000,0.5085647689270095
120,1996-06-04 17:58:18.614000000,0.3108369732872461
121,1996-06-20 17:59:10.815000064,0.25445323304668155
122,1996-07-06 18:00:01.111000064,0.2870327648827549
123,1996-08-07 18:01:42.859000064,0.24133671731957984
124,1996-08-23 18:02:32.856000000,0.22525095033026885
125,1996-09-24 18:04:18.568999936,0.23332793205905805
126,1996-10-10 18:05:09.010000000,0.21312983590021753
127,1996-10-26 18:05:57.267000064,0.21680245745388396
128,1996-11-11 18:06:42.888000000,0.17793830588784404
129,1996-12-13 18:08:13.598000000,0.5084030356666178
130,1997-04-04 18:13:01.304999936,0.5443508048547401
131,1997-06-07 18:15:15.835000064,0.2842927937488935
132,1997-06-23 18:15:48.616999936,0.2866403293537321
133,1997-07-09 18:16:21.972000000,0.26340833076319176
134,1997-07-25 18:16:54.424000000,0.26172423480722656
135,1997-09-11 18:18:22.668999936,0.18398556750426287
136,1997-09-27 18:18:50.520999936,0.2434223768989468
137,1997-10-13 18:19:16.600999936,0.21659435864930723
138,1998-02-18 18:22:16.910000000,0.45936590136514877
139,1998-03-06 18:22:32.062000000,0.5337873858602405
140,1998-06-26 18:24:05.223000064,0.365030102208424
141,1998-07-12 18:24:18.378000000,0.3319986993909138
142,1998-07-28 18:24:24.756999936,0.3024958918408808
143,1998-08-13 18:24:31.379000064,0.27335473533086363
144,1998-08-29 18:24:42.984000000,0.2572317548699422
145,1998-09-14 18:24:50.039000064,0.19385905262983802
146,1998-10-16 18:24:54.204000000,0.19826977768220555
147,1998-12-19 18:25:04.832000000,0.26761472956024746
148,1999-02-05 18:25:13.416999936,0.3043172997670284
149,1999-05-28 18:24:13.611000064,0.21286161080670757
150,1999-06-13 18:24:02.954000000,0.1957435529489012
151,1999-06-29 18:23:51.906000000,0.18555456623060457
152,1999-07-15 18:23:47.962000000,0.17396684409190433
153,1999-07-31 18:23:46.860000000,0.16270442617790004
154,1999-08-16 18:23:39.016999936,0.15916390928772087
155,1999-10-03 18:22:39.194000000,0.14096559694793312
156,1999-10-19 18:22:38.215000064,0.1862212290790262
157,1999-11-04 18:22:08.932999936,0.1448442436804016
158,1999-12-22 18:21:09.316999936,0.19098254700321965
159,2000-01-07 18:21:07.120999936,0.17874803711040838
160,2000-04-28 18:21:24.335000064,0.28205731697338887
161,2000-06-15 18:22:26.026000000,0.18661258642902395
162,2000-07-01 18:22:49.032000000,0.19054576250370742
163,2000-08-02 18:23:18.532999936,0.19716669362648295
164,2000-08-18 18:23:46.028000000,0.20167739658238237
165,2000-09-03 18:24:08.748000000,0.21477821641553693
166,2000-09-19 18:24:18.498000000,0.2247654675175608
167,2000-10-05 18:24:32.354000000,0.22578084194681708
168,2000-10-21 18:24:43.642000000,0.24483929422748535
169,2000-12-08 18:25:20.067000064,0.28493892329946263
170,2001-03-14 18:26:11.830000000,0.4256402204662704
171,2001-03-30 18:26:12.952000000,0.41863138818540446
172,2001-05-01 18:26:16.408000000,0.35643133070771765
173,2001-06-02 18:26:25.560999936,0.24494527511453495
174,2001-06-18 18:26:22.636000000,0.2468442336304103
175,2001-08-05 18:26:24.162000000,0.2551037537625312
176,2001-08-21 18:26:20.783000064,0.24426506558365702
177,2001-09-06 18:26:14.738000000,0.2527320103304807
178,2001-10-24 18:25:53.092999936,0.24093042295134975
179,2001-12-11 18:25:30.264000000,0.3666994195406184
180,2002-05-04 18:23:13.380000000,0.39974762224152577
181,2002-06-05 18:22:35.818000000,0.3133304595141987
182,2002-07-07 18:21:44.618000000,0.29386274484440605
183,2002-07-23 18:21:26.568000000,0.2854408829179967
184,2002-08-08 18:20:57.484999936,0.2907330253147382
185,2002-09-09 18:20:07.794000000,0.28483704151935507
186,2002-09-25 18:19:40.027000064,0.2718803829830776
187,2002-10-27 18:18:42.106000000,0.28028222008779524
188,2002-11-28 18:17:41.002000000,0.35047609498630544
189,2003-04-05 18:20:24.687000064,0.512912424276505
190,2003-05-23 18:21:28.552999936,0.48963421949967834
191,2003-06-24 18:22:06.130000000,0.3763332387012121
192,2003-07-10 18:22:24.447000064,0.35456160050391994
193,2003-07-26 18:22:41.732999936,0.35091997004535824
194,2003-08-11 18:22:58.070000000,0.3561327312667705
195,2003-08-27 18:23:16.515000064,0.3512036267452924
196,2003-09-12 18:23:32.916000000,0.3487579786863567
197,2003-10-14 18:23:57.140999936,0.339583553565827
198,2004-03-06 18:25:06.116999936,0.4366856422135345
199,2004-03-22 18:25:11.748999936,0.4722118031649403
200,2004-04-07 18:25:32.356000000,0.5063142897055792
201,2004-04-23 18:26:01.128999936,0.4797030662691629
202,2004-05-09 18:26:28.270000000,0.3931160309468594
203,2004-05-25 18:26:54.351000064,0.3780342599631742
204,2004-06-10 18:27:22.784999936,0.37819911325003513
205,2004-06-26 18:27:51.464999936,0.3704862102226297
206,2004-07-12 18:28:19.403000064,0.35836215845372926
207,2004-07-28 18:28:42.264000000,0.3507709747260926
208,2004-08-13 18:29:02.858000000,0.3491436988038998
209,2004-08-29 18:29:29.070000000,0.35090269431433635
210,2004-09-14 18:29:54.222000000,0.3584698548401598
211,2004-11-01 18:30:55.783000064,0.44666638758740085
212,2004-12-03 18:31:33.148999936,0.4646080127915999
213,2005-03-09 18:32:58.454000000,0.5525473028532665
214,2005-03-25 18:33:07.472000000,0.5965387851187387
215,2005-04-10 18:33:11.596000000,0.5780950557328699
216,2005-05-12 18:33:20.591000064,0.46363133011430946
217,2005-06-13 18:33:36.618000000,0.43711405502558726
218,2005-06-29 18:33:41.096000000,0.43723574981462837
219,2005-07-15 18:33:50.526000000,0.3987795827902947
220,2005-07-31 18:34:00.812000000,0.41114300322723646
221,2005-08-16 18:34:07.494000000,0.3734818334044249
222,2005-09-01 18:34:11.402000000,0.39575614640758766
223,2005-09-17 18:34:11.759000064,0.39001927903360983
224,2005-10-03 18:34:08.759000064,0.4116860180599664
225,2005-11-20 18:34:37.332000000,0.35254482972018514
226,2006-01-23 18:36:04.123000064,0.3167258873322238
227,2006-02-08 18:36:27.322000000,0.3655552044222199
228,2006-02-24 18:36:48.740999936,0.36090096815162426
229,2006-04-13 18:37:44.632000000,0.4839945150018173
230,2006-05-15 18:38:10.752999936,0.49054468993805406
231,2006-05-31 18:38:24.863000064,0.47509100996617226
232,2006-06-16 18:38:40.620000000,0.48398405749378237
233,2006-07-02 18:38:56.672999936,0.4357947736653449
234,2006-07-18 18:39:10.236000000,0.44700501345157195
235,2006-08-03 18:39:22.025999872,0.4136428262309239
236,2006-08-19 18:39:33.017999872,0.41799128402540897
237,2006-09-04 18:39:44.201999872,0.3973786519948324
238,2006-09-20 18:39:55.968000000,0.4051898202218017
239,2006-10-22 18:40:18.227000064,0.3889338122140767
240,2006-11-07 18:40:27.620000000,0.3877525638943691
241,2006-11-23 18:40:35.489999872,0.4568674562434611
242,2007-03-15 18:41:01.641999872,0.4484738445302648
243,2007-03-31 18:40:57.248000000,0.5102223853743628
244,2007-04-16 18:40:51.000000000,0.507520872633673
245,2007-05-18 18:40:32.839000064,0.34009929840962744
246,2007-06-19 18:40:03.312000000,0.3776584682904598
247,2007-07-05 18:39:49.796000000,0.39876901698424944
248,2007-07-21 18:39:41.367000064,0.39717525821353084
249,2007-08-22 18:39:20.876999936,0.3915522208276506
250,2007-09-07 18:39:12.867000064,0.3861683541209444
251,2008-02-14 18:36:41.457999872,0.4377587219537015
252,2008-03-17 18:36:02.830000128,0.510363755134257
253,2008-04-18 18:35:17.723000064,0.5184217387779351
254,2008-06-21 18:33:35.036999936,0.43972224344511285
255,2008-07-07 18:33:07.809999872,0.3562364852089759
256,2008-07-23 18:32:39.791000064,0.43704616499564886
257,2008-08-08 18:32:10.881999872,0.4032393271193535
258,2008-08-24 18:31:44.633999872,0.426283675191789
259,2008-09-25 18:30:49.400000000,0.42422453956335543
260,2008-10-11 18:30:18.188000000,0.40766682047626873
261,2009-01-15 18:31:09.345999872,0.4028253442941188
262,2009-01-31 18:31:35.447000064,0.40717161416992154
263,2009-03-20 18:32:44.307000064,0.49277933901022375
264,2009-04-05 18:33:04.739000064,0.5058303908802416
265,2009-05-07 18:33:41.732000000,0.518186517252813
266,2009-06-08 18:34:16.428000000,0.45327124103808136
267,2009-06-24 18:34:34.216000000,0.42935769330155954
268,2009-07-10 18:34:50.788000000,0.42096206711139983
269,2009-07-26 18:35:05.935000064,0.4251889423439534
270,2009-08-11 18:35:19.896000000,0.4241269540948182
271,2009-08-27 18:35:34.921999872,0.4528548988071832
272,2009-10-30 18:36:19.043000064,0.5069949091015002
273,2009-11-15 18:36:25.849999872,0.5155233409640251
274,2009-12-01 18:36:33.872000000,0.3798127519660551
275,2010-03-23 18:37:00.932999936,0.5358124909177953
276,2010-04-08 18:36:59.148000000,0.5588948085960133
277,2010-04-24 18:36:55.492999936,0.5678143943055228
278,2010-06-11 18:36:43.958000128,0.4801717231540571
279,2010-06-27 18:36:38.704000000,0.46889350416042813
280,2010-07-13 18:36:35.323000064,0.43520988226451696
281,2010-07-29 18:36:30.487000064,0.43617636588175784
282,2010-08-30 18:36:21.112999936,0.44691382213072245
283,2011-01-21 18:36:00.612999936,0.3920505740125098
284,2011-02-06 18:36:02.171000064,0.4141398306777518
285,2011-04-27 18:35:43.303000064,0.47067822018806066
286,2011-05-13 18:35:39.113999872,0.504342021017942
287,2011-05-29 18:35:34.079000064,0.4920274920891243
288,2011-06-14 18:35:24.644000000,0.49340923697917094
289,2011-06-30 18:35:18.304999936,0.4815692782912086
290,2011-08-01 18:35:02.188000000,0.4742044880130142
291,2011-08-17 18:34:53.924000000,0.4683697211748916
292,2011-09-02 18:34:44.820999936,0.4700665951941529
293,2011-09-18 18:34:31.625999872,0.48106097542401166
294,2011-10-12 18:39:18.759000064,0.4520358110968324
295,2011-10-28 18:39:26.532000000,0.4895157836765255
296,2012-01-16 18:40:05.998000128,0.35582870782396486
297,2012-02-17 18:40:13.032000000,0.3777173555242594
298,2012-03-04 18:40:10.868000000,0.3999709090133896
299,2012-04-05 18:40:09.422000128,0.4957800608083831
300,2012-04-21 18:40:16.225999872,0.5574753406688048
301,2012-05-07 18:40:41.040999936,0.5511266465049274
302,2012-05-23 18:40:41.515000064,0.5192385400549078
303,2012-06-08 18:40:25.576000000,0.4894057890900212
304,2012-06-24 18:40:33.646000128,0.48399014840895915
305,2012-07-10 18:40:48.228000000,0.48392257839463365
306,2012-07-26 18:40:58.487000064,0.46545379741903053
307,2012-08-11 18:41:10.452999936,0.4761919048773009
308,2012-08-27 18:41:19.275000064,0.4609412540712228
309,2012-09-12 18:41:29.895000064,0.46718479749168657
310,2012-09-28 18:41:39.868999936,0.43552518539949453
311,2012-10-14 18:41:48.144999936,0.47582896026983956
312,2013-01-02 18:42:14.708000000,0.4256231272012231
313,2013-01-18 18:42:14.468999936,0.381362932525732
314,2013-03-23 18:42:08.534000128,0.39218538513475276
315,2013-04-09 18:46:34.756999936,0.602096098748033
316,2013-04-16 18:47:53.561999872,0.6106182068073911
317,2013-06-03 18:48:07.577999872,0.5482441657685718
318,2013-06-19 18:48:00.460999936,0.5407652095395633
319,2013-07-05 18:48:03.920000000,0.5244104717868124
320,2013-07-21 18:48:01.856000000,0.5067442330878856
321,2013-08-06 18:48:05.409999872,0.5127915975652488
322,2013-08-22 18:48:07.065999872,0.5088871643577195
323,2013-09-07 18:48:06.054000128,0.5240662120728548
324,2013-09-23 18:47:58.604999936,0.5381569418597277
325,2013-10-25 18:47:49.856000000,0.49600941054703923
326,2013-11-10 18:47:48.932999936,0.46567758975191603
327,2013-12-12 18:47:38.948999936,0.4247237091855831
328,2013-12-28 18:47:30.132999936,0.3934697403331846
329,2014-01-13 18:47:15.865999872,0.3976886409583693
330,2014-03-18 18:46:32.052999936,0.5483868328501399
331,2014-04-19 18:45:59.240000000,0.6147164973861868
332,2014-05-21 18:45:34.827000064,0.5289243723250502
333,2014-06-06 18:45:44.243000064,0.5052348041731514
334,2014-06-22 18:45:47.537999872,0.49606785559087957
335,2014-07-08 18:45:55.332999936,0.49689371000778276
336,2014-07-24 18:45:57.219000064,0.5022861045692784
337,2014-08-09 18:46:07.080000000,0.4827352698715112
338,2014-09-10 18:46:13.465999872,0.4721525959127406
339,2014-09-26 18:46:10.848000000,0.47827019897036493
340,2014-10-12 18:46:17.828999936,0.5000349375204409
341,2014-10-28 18:46:14.967000064,0.513835402527279
342,2014-12-31 18:46:05.857999872,0.46209552950833654
343,2015-03-05 18:45:47.916999936,0.533211219184164
344,2015-03-21 18:45:38.272000000,0.5407268927378529
345,2015-05-24 18:45:08.476000000,0.5777017024502004
346,2015-06-25 18:45:24.080000000,0.5391267142671071
347,2015-07-11 18:45:35.857999872,0.5405934505418241
348,2015-07-27 18:45:41.256000000,0.5322943281118131
349,2015-08-12 18:45:45.956999936,0.5322638900569958
350,2015-10-31 18:46:11.407000064,0.5289189429921309
351,2015-11-16 18:46:12.216000000,0.545383892228058
352,2016-02-04 18:46:06.627000064,0.4815774767509931
353,2016-03-23 18:45:49.694000128,0.38225415693066084
354,2016-05-10 18:45:37.622000128,0.6057419230923661
355,2016-05-26 18:45:42.828000000,0.5694076709765556
356,2016-06-11 18:45:46.252999936,0.5513512716055703
357,2016-06-27 18:45:53.631000064,0.5451365880098763
358,2016-07-13 18:46:01.324000000,0.5325327665307892
359,2016-07-29 18:46:05.439000064,0.5249130732501406
360,2016-08-14 18:46:08.305999872,0.5087158847048757
361,2016-08-30 18:46:15.387000064,0.520568772485639
362,2016-09-15 18:46:18.686000128,0.5036273645900994
363,2016-10-01 18:46:19.392000000,0.4982654596810772
364,2016-10-17 18:46:24.936000000,0.5729519850599589
365,2016-11-02 18:46:25.504000000,0.5649793434761884
366,2016-11-18 18:46:25.151000064,0.5491766754737726
367,2016-12-04 18:46:23.984000000,0.47732810440742846
368,2016-12-20 18:46:18.860999936,0.5011958713075231
369,2017-01-05 18:46:16.639000064,0.5059855349362927
370,2017-04-27 18:45:23.348000000,0.6388296949170182
371,2017-05-13 18:45:29.532999936,0.6045438738567298
372,2017-06-14 18:45:46.872999936,0.5904688466646415
373,2017-06-30 18:45:51.335000064,0.5752266130080401
374,2017-07-16 18:45:54.988000000,0.5684828099569195
375,2017-08-01 18:46:02.800000000,0.5455065458707874
376,2017-08-17 18:46:08.292999936,0.5283175117135179
377,2017-09-02 18:46:11.152999936,0.5097339742314227
378,2017-10-04 18:46:19.975000064,0.5470128298049814
379,2017-11-05 18:46:21.960999936,0.3597894656871014
380,2017-12-07 18:46:13.484999936,0.4166301215208027
381,2018-02-09 18:45:55.012999936,0.46634230370314306
382,2018-02-25 18:45:48.662000128,0.459883885098905
383,2018-03-29 18:45:32.788000000,0.5411942907227643
384,2018-04-14 18:45:23.960000000,0.6187153829808025
385,2018-06-01 18:44:51.919000064,0.5948097570207419
386,2018-07-03 18:45:09.411000064,0.5601114582830434
387,2018-07-19 18:45:16.612000000,0.4540603283461452
388,2018-08-04 18:45:24.784000000,0.5375709584532934
389,2018-08-20 18:45:33.316000000,0.5242133094702148
390,2018-09-05 18:45:39.495000064,0.5269651809697146
391,2018-09-21 18:45:43.800999936,0.5280815776316927
392,2018-10-07 18:45:52.099000064,0.5569262862907328
393,2018-11-08 18:46:00.627000064,0.48152927942897666
394,2019-03-16 18:45:40.244000000,0.4793675662459859
395,2019-04-17 18:45:31.460999936,0.6389615575519599
396,2019-05-03 18:45:31.152999936,0.6383994139127781
397,2019-06-04 18:45:50.059000064,0.6294802332822375
398,2019-07-06 18:46:00.137999872,0.573202931437835
399,2019-07-22 18:46:03.782000128,0.585491391568902
400,2019-08-07 18:46:10.387000064,0.5676774446299608
401,2019-08-23 18:46:15.012999936,0.5525969211982342
402,2019-09-08 18:46:18.660999936,0.5700176101853459
403,2019-09-24 18:46:24.331000064,0.5754576787115322
404,2019-10-10 18:46:27.705999872,0.5454205597549681
405,2019-10-26 18:46:28.524000000,0.5422471115046523
406,2019-11-11 18:46:26.444999936,0.49699628638697196
407,2020-02-15 18:46:06.622000128,0.4692366814874736
408,2020-03-02 18:46:01.809999872,0.487342490193514
409,2020-04-03 18:45:44.996999936,0.5826952986870986
410,2020-05-05 18:45:29.833999872,0.6281616196638431
411,2020-05-21 18:45:31.163000064,0.6115684044749289
412,2020-06-06 18:45:38.406000128,0.5925643692503941
413,2020-06-22 18:45:47.571000064,0.5864789663540395
414,2020-07-08 18:45:54.720000000,0.5631460416097798
415,2020-07-24 18:45:59.891000064,0.5456879030019247
416,2020-08-09 18:46:03.031000064,0.5439300966031335
417,2020-08-25 18:46:11.020999936,0.5209103310298165
418,2020-09-26 18:46:22.628999936,0.5365022653543852
419,2020-10-12 18:46:24.804000000,0.5506553823632597
420,2020-10-28 18:46:24.272999936,0.5012031980086814
421,2020-11-29 18:46:25.526000128,0.47626037994169135
422,2020-12-31 18:46:21.636999936,0.4309283924330175
423,2021-01-16 18:46:14.352999936,0.4043919046240378
424,2021-02-17 18:46:08.572000000,0.427622476173474
425,2021-03-05 18:46:01.505999872,0.4430766129188527
426,2021-03-21 18:45:53.544000000,0.48584287647795404
427,2021-04-06 18:45:49.488000000,0.5410490471823226
428,2021-05-08 18:45:35.196000000,0.5936630319732089
429,2021-05-24 18:45:45.636999936,0.5817560181100484
430,2021-06-09 18:45:53.028999936,0.5540603708307711
431,2021-06-25 18:45:57.580999936,0.542624841718492
432,2021-07-11 18:45:59.263000064,0.525800435107898
433,2021-08-12 18:46:12.683000064,0.48068772688461264
434,2021-08-28 18:46:17.184000000,0.4802800724492091
435,2021-09-13 18:46:21.545999872,0.5174097399847025
436,2021-09-29 18:46:25.684000000,0.529802895584142
437,2021-10-15 18:46:30.175000064,0.5328167931358699
438,2022-02-04 18:46:12.696000000,0.4694847708971093
439,2022-03-08 18:46:04.000000000,0.5221630095206732
440,2022-03-24 18:45:53.628000000,0.5519316307213732
441,2022-04-09 18:45:53.316000000,0.6071727027894327
442,2022-04-25 18:45:51.584000000,0.6210955944099514
443,2022-05-11 18:45:59.032000000,0.622419859579986
444,2022-06-28 18:46:19.200999936,0.5532365813818468
445,2022-07-14 18:46:17.724999936,0.5455719664504884
446,2022-08-15 18:46:36.220999936,0.5283052637087937
447,2022-08-31 18:46:36.476999936,0.5056917215651415
448,2022-09-16 18:46:43.008000000,0.4768415175686516
449,2022-10-02 18:46:42.263000064,0.5112703205538727
450,2022-11-03 18:46:43.406000128,0.5405077812351499
451,2022-11-19 18:46:36.198000128,0.49911037691459575
452,2023-01-22 18:46:25.319000064,0.3503300777589467
